SpatialPoints:
                x        y
   [1,] -68.75632 45.28724
 [873,] -69.37215 45.62778
 [874,] -67.56810 45.22222
 [875,] -72.01807 41.52328
 [876,] -70.95052 41.76730
 [877,] -73.00587 41.92518
 [878,] -70.14666 45.62424
 [879,] -68.15219 44.49202
 [880,] -71.45590 41.37344
 [881,] -73.75571 42.16763
 [882,] -71.62734 42.07861
 [883,] -71.01460 44.69548
 [884,] -72.00084 42.03601
 [885,] -72.30938 41.85622
 [886,] -69.99864 45.19171
 [887,] -72.20717 42.34631
 [888,] -68.61822 45.00556
 [889,] -67.99230 44.10041
 [890,] -70.09829 41.22148
 [891,] -70.56257 43.89799
 [892,] -69.52009 45.42329
 [893,] -72.79787 41.49883
 [894,] -70.46196 43.37835
 [895,] -68.66225 44.14182
 [896,] -72.45441 41.61972
 [897,] -70.33669 43.02895
 [898,] -70.21402 43.26761
 [899,] -67.59546 44.56281
 [900,] -69.79162 44.24760
 [901,] -72.80738 42.12130
 [902,] -72.04933 41.08610
 [903,] -72.66777 41.98538
 [904,] -69.52903 44.47794
 [905,] -68.40309 44.45588
 [906,] -67.96434 44.61812
 [907,] -70.26712 41.49036
 [908,] -68.61174 43.91123
 [909,] -69.85021 43.51739
 [910,] -68.67616 45.17242
 [911,] -70.74346 41.57184
 [912,] -73.41449 41.45756
 [913,] -73.51963 41.61864
 [914,] -68.21858 44.39659
 [915,] -69.98160 41.50944
 [916,] -70.68828 43.13650
 [917,] -70.84525 40.89442
 [918,] -68.57724 44.36546
 [919,] -72.65029 41.52490
 [920,] -69.28195 43.51474
 [921,] -68.18506 44.20288
 [922,] -69.81251 45.15557
 [923,] -72.55551 42.15701
 [924,] -72.09481 41.06564
 [925,] -72.33813 41.75643
 [926,] -70.59659 41.53008
 [927,] -69.70961 43.34245
 [928,] -70.77761 43.06066
 [929,] -68.70933 45.23573
 [930,] -69.96388 45.71212
 [931,] -71.35457 43.94965
 [932,] -69.78392 44.68196
 [933,] -69.09390 45.64537
 [934,] -72.16108 42.17163
 [935,] -70.00377 44.38346
 [936,] -68.34802 47.07729
 [937,] -70.22738 43.52433
 [938,] -67.97802 44.85819
 [939,] -68.57001 44.91663
 [940,] -70.97971 41.68692
 [941,] -67.87742 46.71944
 [942,] -69.92491 43.79976
 [943,] -70.28954 43.26630
 [944,] -71.26521 44.57609
 [945,] -67.91424 46.55800
 [946,] -69.70813 45.04920
 [947,] -69.21058 45.57668
 [948,] -70.72165 44.65133
 [949,] -70.69435 40.99811
 [950,] -72.01131 41.61824
 [951,] -69.61834 43.91068
 [952,] -67.98821 44.87766
 [953,] -73.14996 42.41716
 [954,] -73.17604 41.81608
 [955,] -69.40753 44.27001
 [956,] -71.55590 41.98927
 [957,] -68.66666 44.14188
 [958,] -68.08154 44.65467
 [959,] -69.88284 40.82743
 [960,] -69.84292 40.84257
 [961,] -70.65733 44.51759
 [962,] -67.48160 45.48573
 [963,] -71.89531 41.52139
 [964,] -70.09338 41.45227
 [965,] -71.34771 44.09589
 [966,] -69.14164 44.05953
 [967,] -71.39905 43.69119
 [968,] -72.59392 42.07064
 [969,] -68.78350 44.13464
 [970,] -70.99039 44.19297
 [971,] -69.97415 44.55396
 [972,] -68.61845 45.28089
 [973,] -71.24105 43.35925
 [974,] -68.50259 47.20609
 [975,] -73.35142 41.72249
 [976,] -72.88069 42.14900
 [977,] -72.14486 41.18993
 [978,] -68.44679 46.61151
 [979,] -69.80356 41.06966
 [980,] -69.50902 43.79509
 [981,] -70.27739 40.90083
 [982,] -70.45513 43.70206
 [983,] -71.50343 41.45113
 [984,] -71.27500 41.38570
 [985,] -68.26262 44.47198
 [986,] -70.92197 41.76166
 [987,] -69.93339 43.96038
 [988,] -69.07474 45.06481
 [989,] -68.04333 46.61521
 [990,] -73.18381 41.41454
 [991,] -70.70075 41.48306
 [992,] -68.59296 44.42531
 [993,] -68.86777 44.04947
 [994,] -72.09455 42.27961
 [995,] -70.29337 41.14812
 [996,] -68.85488 43.98275
 [997,] -68.21869 44.39568
 [998,] -70.83925 43.10363
 [999,] -71.41509 41.53254
[1000,] -71.26556 41.05326
Coordinate Reference System (CRS) arguments: +proj=longlat +datum=WGS84
+ellps=WGS84 +towgs84=0,0,0 
