SpatialPoints:
                x        y
   [1,] -67.78882 44.73156
 [873,] -69.58389 45.82521
 [874,] -67.87924 44.16216
 [875,] -69.10944 44.19796
 [876,] -70.13490 45.38223
 [877,] -67.73113 44.28618
 [878,] -71.46587 43.18643
 [879,] -69.37965 45.63029
 [880,] -69.18827 44.26722
 [881,] -69.90096 44.33186
 [882,] -70.98791 43.00305
 [883,] -69.20455 45.39676
 [884,] -70.32656 43.90473
 [885,] -67.82648 44.74102
 [886,] -68.68898 46.96289
 [887,] -67.94293 44.93558
 [888,] -71.36023 43.36377
 [889,] -70.23987 43.96647
 [890,] -71.32992 43.50647
 [891,] -69.54253 45.61232
 [892,] -69.75593 45.09308
 [893,] -68.31949 46.62442
 [894,] -70.94148 43.58654
 [895,] -68.98748 46.61917
 [896,] -71.28950 43.79583
 [897,] -67.55102 45.17108
 [898,] -70.26254 43.67921
 [899,] -68.50736 46.72999
 [900,] -68.30592 44.06698
 [901,] -67.00160 45.01311
 [902,] -68.20436 44.69436
 [903,] -69.94991 45.55648
 [904,] -68.82001 44.34982
 [905,] -69.51495 44.37147
 [906,] -69.52446 43.81087
 [907,] -69.20165 44.14723
 [908,] -70.15155 43.54080
 [909,] -68.00906 44.80075
 [910,] -71.43006 43.36711
 [911,] -69.78338 43.98269
 [912,] -68.92494 46.90892
 [913,] -68.06876 44.12872
 [914,] -67.44638 45.32106
 [915,] -70.65047 43.24440
 [916,] -68.02271 44.16148
 [917,] -69.88561 45.68312
 [918,] -71.13812 44.10571
 [919,] -69.14275 45.63886
 [920,] -71.12019 43.88469
 [921,] -70.06024 45.34091
 [922,] -67.55939 44.51708
 [923,] -67.95893 46.74666
 [924,] -69.51968 43.63352
 [925,] -70.19451 44.43428
 [926,] -67.15789 44.78647
 [927,] -69.72314 44.16673
 [928,] -69.26147 44.67346
 [929,] -71.22526 44.09168
 [930,] -71.29915 43.23991
 [931,] -68.12238 44.79553
 [932,] -69.28790 44.97496
 [933,] -67.12844 44.95094
 [934,] -67.41023 45.31752
 [935,] -71.25614 44.52196
 [936,] -70.08671 44.17405
 [937,] -70.25502 43.42639
 [938,] -70.02017 44.44828
 [939,] -68.40975 44.06716
 [940,] -71.30574 43.45384
 [941,] -69.59092 43.58767
 [942,] -70.22768 44.60575
 [943,] -69.96591 45.37786
 [944,] -69.14803 44.07105
 [945,] -69.70387 43.96092
 [946,] -71.34797 43.22531
 [947,] -69.71117 44.47492
 [948,] -68.54474 44.71644
 [949,] -69.69554 44.00562
 [950,] -69.72368 44.90723
 [951,] -68.06637 44.74199
 [952,] -69.27095 44.26789
 [953,] -69.19383 44.75928
 [954,] -68.00374 44.30055
 [955,] -69.07342 46.91389
 [956,] -69.98526 45.75457
 [957,] -69.49613 44.95885
 [958,] -69.46775 45.15879
 [959,] -66.94521 45.00006
 [960,] -70.33646 44.02725
 [961,] -71.18693 44.30068
 [962,] -68.33208 44.26896
 [963,] -71.17694 43.26442
 [964,] -70.59412 44.30375
 [965,] -67.19972 44.70043
 [966,] -69.89195 43.45492
 [967,] -70.90533 44.31547
 [968,] -69.83472 45.62013
 [969,] -69.67689 44.79237
 [970,] -66.92689 45.10477
 [971,] -70.66941 43.87082
 [972,] -69.13160 44.39306
 [973,] -70.31880 43.72746
 [974,] -70.43806 43.23369
 [975,] -69.64646 44.89422
 [976,] -70.23850 44.08637
 [977,] -70.58206 44.33770
 [978,] -69.92240 45.29762
 [979,] -71.20662 44.42996
 [980,] -67.33450 44.85409
 [981,] -67.25619 45.25135
 [982,] -71.30181 43.61230
 [983,] -69.21711 44.91473
 [984,] -70.30006 44.61627
 [985,] -67.12560 45.04124
 [986,] -69.46648 45.16828
 [987,] -69.38293 45.80244
 [988,] -67.29301 44.67611
 [989,] -69.74257 44.22351
 [990,] -70.70578 43.96508
 [991,] -69.96296 45.36657
 [992,] -71.16028 43.55872
 [993,] -68.88855 44.97764
 [994,] -67.71580 44.20644
 [995,] -67.01332 44.89990
 [996,] -71.32586 43.03752
 [997,] -68.60420 44.83268
 [998,] -70.48414 43.83248
 [999,] -70.07675 43.37122
[1000,] -70.10729 43.67427
Coordinate Reference System (CRS) arguments: +proj=longlat +datum=WGS84
+ellps=WGS84 +towgs84=0,0,0 
