SpatialPoints:
                x        y
   [1,] -82.92322 41.37764
 [873,] -87.34343 41.57342
 [874,] -87.29475 39.65783
 [875,] -88.08407 40.67047
 [876,] -69.66581 43.66973
 [877,] -78.10935 38.95868
 [878,] -82.51934 36.49316
 [879,] -84.17279 34.95029
 [880,] -89.92128 40.00181
 [881,] -89.73349 37.22466
 [882,] -84.61060 39.70041
 [883,] -83.26834 35.81614
 [884,] -88.04152 39.08171
 [885,] -82.97269 41.22653
 [886,] -89.46570 36.52532
 [887,] -83.65163 35.11502
 [888,] -81.67239 40.79292
 [889,] -78.83946 38.64807
 [890,] -82.77695 35.64045
 [891,] -89.69167 38.01286
 [892,] -83.68214 34.40514
 [893,] -84.02547 40.10538
 [894,] -71.76361 42.12283
 [895,] -64.07845 44.48488
 [896,] -85.72009 33.11520
 [897,] -87.41314 42.55456
 [898,] -79.60248 38.81665
 [899,] -87.77461 41.51633
 [900,] -76.50791 40.60628
 [901,] -79.42462 43.51014
 [902,] -88.35338 41.70712
 [903,] -63.77320 44.47129
 [904,] -83.98665 34.58465
 [905,] -82.49777 35.44886
 [906,] -94.24648 35.53999
 [907,] -84.21559 34.93053
 [908,] -73.52658 43.70626
 [909,] -86.76727 35.81429
 [910,] -93.76773 35.79392
 [911,] -90.21654 38.74459
 [912,] -87.99675 40.36279
 [913,] -79.21809 39.30686
 [914,] -82.56898 41.07149
 [915,] -88.69671 37.12268
 [916,] -88.54722 42.24996
 [917,] -82.78208 39.71668
 [918,] -88.07260 41.11660
 [919,] -84.04041 34.95180
 [920,] -71.23952 41.47979
 [921,] -85.41573 33.58271
 [922,] -79.06473 38.26572
 [923,] -78.67673 38.23923
 [924,] -73.26740 43.35522
 [925,] -82.98752 35.37665
 [926,] -87.30042 42.38141
 [927,] -81.18090 40.86056
 [928,] -88.71535 37.00242
 [929,] -91.51163 37.75353
 [930,] -69.96154 44.12906
 [931,] -83.78723 39.78566
 [932,] -89.21949 37.66492
 [933,] -90.87123 40.14261
 [934,] -83.44092 36.13797
 [935,] -90.23401 38.83858
 [936,] -77.79927 40.78448
 [937,] -78.91215 41.91503
 [938,] -76.82320 40.82850
 [939,] -81.18050 40.57068
 [940,] -76.47419 40.96027
 [941,] -71.24489 41.29839
 [942,] -92.10383 37.67204
 [943,] -73.08411 43.34698
 [944,] -89.70531 42.74279
 [945,] -82.42079 35.51923
 [946,] -63.72201 44.54248
 [947,] -76.84505 40.55265
 [948,] -81.36039 41.27669
 [949,] -81.28083 41.78107
 [950,] -87.59915 41.05397
 [951,] -90.49407 42.26867
 [952,] -88.92830 36.34358
 [953,] -89.73995 38.44739
 [954,] -89.52353 42.77678
 [955,] -88.26544 39.67891
 [956,] -92.47312 37.83476
 [957,] -87.14255 40.15051
 [958,] -76.80847 39.15612
 [959,] -88.24283 40.42230
 [960,] -89.36030 39.90642
 [961,] -83.86413 40.12328
 [962,] -89.85578 40.83890
 [963,] -73.28252 44.06949
 [964,] -88.34178 39.36168
 [965,] -79.59241 43.45418
 [966,] -88.86914 39.80213
 [967,] -71.06991 42.79209
 [968,] -83.15790 35.21200
 [969,] -79.15227 44.01408
 [970,] -91.77002 38.36718
 [971,] -82.81759 35.40155
 [972,] -79.18787 41.54303
 [973,] -69.57262 43.92645
 [974,] -86.66754 35.49925
 [975,] -63.83381 44.69177
 [976,] -78.55164 38.07311
 [977,] -90.14485 42.33414
 [978,] -83.52354 35.96704
 [979,] -94.46136 36.26198
 [980,] -83.80553 34.49189
 [981,] -72.05632 41.96674
 [982,] -78.70255 38.29357
 [983,] -89.56404 40.46534
 [984,] -81.35529 41.16159
 [985,] -79.57942 38.88819
 [986,] -90.58575 40.07667
 [987,] -70.04864 43.99770
 [988,] -89.61200 40.92691
 [989,] -81.24360 41.27018
 [990,] -82.62008 36.62577
 [991,] -83.42884 35.10671
 [992,] -89.32637 38.30858
 [993,] -92.31777 38.22860
 [994,] -83.17871 36.87491
 [995,] -83.94494 42.45757
 [996,] -81.04296 41.19888
 [997,] -88.77515 40.71743
 [998,] -83.04733 36.59516
 [999,] -89.17296 42.20171
[1000,] -92.57988 38.04223
Coordinate Reference System (CRS) arguments: +proj=longlat +datum=WGS84 +ellps=WGS84 +towgs84=0,0,0 
