SpatialPoints:
                x        y
   [1,] -72.83926 41.46467
 [873,] -72.52877 41.03100
 [874,] -70.96918 41.88648
 [875,] -72.53957 41.62312
 [876,] -70.48925 41.28745
 [877,] -71.37035 41.88113
 [878,] -72.33849 41.48055
 [879,] -69.91261 40.91646
 [880,] -71.80213 41.11450
 [881,] -73.19676 41.86458
 [882,] -70.49430 41.48965
 [883,] -70.93666 41.05424
 [884,] -72.92500 41.88137
 [885,] -72.48980 41.89206
 [886,] -69.99992 41.56553
 [887,] -72.82067 41.79259
 [888,] -70.96242 41.49896
 [889,] -71.14162 41.64900
 [890,] -71.05417 41.29735
 [891,] -72.17047 41.12026
 [892,] -72.90292 40.95999
 [893,] -72.14510 41.47445
 [894,] -71.80235 41.74822
 [895,] -71.52175 41.86841
 [896,] -72.15628 41.62819
 [897,] -70.56158 41.01198
 [898,] -71.18344 41.16833
 [899,] -72.15352 41.44581
 [900,] -72.27372 41.31066
 [901,] -70.55506 41.78521
 [902,] -70.28698 41.33003
 [903,] -70.31608 41.50802
 [904,] -72.43989 41.47088
 [905,] -69.58863 41.50244
 [906,] -71.65228 41.39657
 [907,] -72.94132 40.87289
 [908,] -72.16052 41.22667
 [909,] -70.35917 41.38771
 [910,] -72.01905 41.07783
 [911,] -72.36835 41.79668
 [912,] -71.12549 41.33501
 [913,] -72.75144 41.37436
 [914,] -71.11557 41.29981
 [915,] -72.28356 41.44645
 [916,] -71.44085 41.55488
 [917,] -71.34491 41.90481
 [918,] -69.71803 41.34738
 [919,] -71.01524 41.37074
 [920,] -70.86448 41.04825
 [921,] -71.82601 41.44973
 [922,] -72.73636 41.43637
 [923,] -73.13416 41.81431
 [924,] -73.20981 41.87566
 [925,] -71.89392 41.43381
 [926,] -73.36774 41.06212
 [927,] -72.01702 41.30243
 [928,] -70.88853 41.49489
 [929,] -71.41638 41.53261
 [930,] -70.96180 40.89171
 [931,] -69.78364 41.53541
 [932,] -71.95892 41.54891
 [933,] -70.61367 41.53153
 [934,] -72.57865 41.02733
 [935,] -70.06080 41.60890
 [936,] -72.58328 41.49814
 [937,] -70.57969 41.31511
 [938,] -72.39064 41.09102
 [939,] -72.66962 41.75069
 [940,] -70.46493 41.27496
 [941,] -71.65075 41.79908
 [942,] -70.25940 41.63701
 [943,] -72.19323 41.59380
 [944,] -72.65674 41.84043
 [945,] -72.23881 40.96675
 [946,] -72.92138 40.89130
 [947,] -70.35395 41.02008
 [948,] -71.94477 41.11522
 [949,] -73.00479 41.32647
 [950,] -72.58781 41.29227
 [951,] -69.99901 40.84062
 [952,] -69.99418 41.67073
 [953,] -69.60054 41.33491
 [954,] -71.07883 41.20013
 [955,] -72.18346 40.99142
 [956,] -72.97203 41.07478
 [957,] -72.00923 41.20271
 [958,] -70.01359 41.57937
 [959,] -72.92537 41.35255
 [960,] -73.02914 41.37938
 [961,] -71.12987 41.68440
 [962,] -69.99954 41.26984
 [963,] -73.21117 40.99411
 [964,] -70.47826 41.43643
 [965,] -71.03594 41.10816
 [966,] -70.37828 40.98261
 [967,] -71.78194 41.66765
 [968,] -70.32325 41.54168
 [969,] -69.49057 41.46810
 [970,] -72.86290 41.63822
 [971,] -70.28557 41.41064
 [972,] -71.72804 41.88288
 [973,] -72.01091 41.41250
 [974,] -70.16829 41.02188
 [975,] -70.98217 41.62524
 [976,] -72.29033 41.46876
 [977,] -70.00368 41.56972
 [978,] -72.18033 41.21324
 [979,] -71.04471 41.15379
 [980,] -70.02370 41.49474
 [981,] -70.14948 41.57415
 [982,] -70.07471 41.23772
 [983,] -73.02670 41.31689
 [984,] -69.52444 41.58679
 [985,] -69.81598 40.95538
 [986,] -69.59004 41.09217
 [987,] -72.90466 41.26510
 [988,] -71.27523 41.16016
 [989,] -73.34271 41.20204
 [990,] -70.44404 41.70894
 [991,] -71.91214 41.11880
 [992,] -70.37230 41.77042
 [993,] -70.29075 41.01310
 [994,] -69.70905 41.14681
 [995,] -71.81710 41.41932
 [996,] -72.83330 40.85910
 [997,] -70.20392 41.59844
 [998,] -71.45974 41.69118
 [999,] -71.80479 41.79015
[1000,] -69.96001 41.55606
Coordinate Reference System (CRS) arguments: +proj=longlat +datum=WGS84
+ellps=WGS84 +towgs84=0,0,0 
