SpatialPoints:
                x        y
   [1,] -71.66582 41.92902
 [873,] -71.52719 41.36099
 [874,] -72.11646 41.52173
 [875,] -70.63142 43.02635
 [876,] -69.62514 43.34589
 [877,] -69.44196 44.08566
 [878,] -72.17331 41.45017
 [879,] -72.18503 41.36144
 [880,] -70.47705 43.46962
 [881,] -70.51460 43.58195
 [882,] -72.05535 41.71203
 [883,] -72.33399 41.68789
 [884,] -69.52371 44.06984
 [885,] -71.54048 41.59052
 [886,] -72.14373 41.27730
 [887,] -69.63200 43.94208
 [888,] -68.88241 44.22341
 [889,] -70.68535 43.39284
 [890,] -71.03084 43.49199
 [891,] -70.01738 43.65276
 [892,] -71.51708 41.48225
 [893,] -68.96120 43.97001
 [894,] -68.61592 44.14828
 [895,] -73.05093 42.35694
 [896,] -72.89889 42.40927
 [897,] -70.55223 43.02614
 [898,] -68.90329 44.18945
 [899,] -70.17177 43.57053
 [900,] -73.35129 41.84721
 [901,] -69.69076 43.52019
 [902,] -70.71146 42.92229
 [903,] -73.23388 42.04346
 [904,] -70.17353 43.40717
 [905,] -70.05837 43.50362
 [906,] -72.66189 42.04500
 [907,] -69.70905 43.53811
 [908,] -69.80747 43.56300
 [909,] -72.13436 41.67283
 [910,] -70.55255 43.32908
 [911,] -73.45936 42.10871
 [912,] -68.64910 43.98147
 [913,] -69.80826 43.68811
 [914,] -71.85965 41.90544
 [915,] -72.11193 42.25853
 [916,] -69.94354 44.16727
 [917,] -73.63026 41.72527
 [918,] -71.68535 42.02405
 [919,] -72.53820 41.61084
 [920,] -70.25656 42.99567
 [921,] -69.80414 43.89631
 [922,] -72.25425 42.41002
 [923,] -69.80008 43.89301
 [924,] -68.61515 44.64804
 [925,] -73.23192 42.29457
 [926,] -72.34154 41.14752
 [927,] -72.07087 41.61003
 [928,] -73.33025 41.94915
 [929,] -70.67909 43.35079
 [930,] -72.82119 42.33186
 [931,] -72.28656 41.77711
 [932,] -73.77308 41.80983
 [933,] -71.46257 41.83561
 [934,] -68.64190 44.10769
 [935,] -71.70592 42.23964
 [936,] -68.38185 44.30425
 [937,] -69.40145 43.97379
 [938,] -70.44377 43.26133
 [939,] -69.97569 43.78847
 [940,] -72.87703 41.14640
 [941,] -73.41397 41.88705
 [942,] -69.34453 44.28263
 [943,] -71.47641 41.87655
 [944,] -72.96248 41.12433
 [945,] -72.75078 41.87706
 [946,] -69.00700 44.27368
 [947,] -70.72118 43.57575
 [948,] -68.72024 43.93253
 [949,] -71.93134 42.01365
 [950,] -71.94304 41.77206
 [951,] -72.32230 41.91879
 [952,] -70.62504 42.94001
 [953,] -68.72535 43.73690
 [954,] -71.46140 41.59690
 [955,] -70.88835 43.52370
 [956,] -71.79486 41.45855
 [957,] -69.33864 43.79608
 [958,] -71.85477 41.46784
 [959,] -71.33195 41.63025
 [960,] -73.65682 42.19205
 [961,] -73.25181 41.60722
 [962,] -72.95594 41.96706
 [963,] -70.26199 42.99025
 [964,] -69.53238 44.03287
 [965,] -72.73265 42.22428
 [966,] -72.22910 41.16057
 [967,] -70.76324 43.14914
 [968,] -72.37634 41.64057
 [969,] -72.83069 42.06414
 [970,] -72.32613 42.40070
 [971,] -68.65079 44.49758
 [972,] -72.31834 41.51743
 [973,] -72.73161 42.11702
 [974,] -70.24711 43.07081
 [975,] -72.04488 41.97333
 [976,] -71.80565 41.97767
 [977,] -73.37170 42.14936
 [978,] -69.37388 43.61871
 [979,] -68.94804 44.02212
 [980,] -70.36252 42.99067
 [981,] -70.63654 42.89127
 [982,] -68.89800 44.17174
 [983,] -72.20755 42.27222
 [984,] -69.08540 44.23839
 [985,] -69.01264 44.29557
 [986,] -72.73962 41.01745
 [987,] -72.34434 41.73895
 [988,] -72.25435 41.06952
 [989,] -73.05952 42.26731
 [990,] -69.03146 44.30005
 [991,] -69.73627 43.37011
 [992,] -72.71011 41.60412
 [993,] -72.48764 40.99677
 [994,] -71.12097 43.39610
 [995,] -73.09099 41.69199
 [996,] -71.40469 41.37532
 [997,] -72.46234 41.80853
 [998,] -72.29308 41.50589
 [999,] -70.34206 42.91057
[1000,] -69.59921 43.78233
Coordinate Reference System (CRS) arguments: +proj=longlat +datum=WGS84
+ellps=WGS84 +towgs84=0,0,0 
