"x","y"
-70.7654855063839,41.3227472588112
-73.12216774534,41.3426901667956
-69.8105669578858,44.2874127299993
-73.7922596443113,41.7481264712883
-69.8646021693695,41.1263802937407
-68.9888961373987,44.8831879919257
-69.6164653628453,45.0994977152818
-70.2210219563638,43.8867461591887
-72.7217803194236,41.9195954301308
-69.9300514950657,41.7396364210817
-68.0606412170218,44.2784910037898
-70.0453214869347,41.0935048749207
-73.4750847066286,41.4251116429611
-69.6358196289333,43.6870833111677
-69.6868673851674,43.9607353973341
-70.512757313978,44.6097772442058
-73.3824916771208,42.1328709395796
-72.4954726022379,41.6801337486394
-72.8198557592295,41.761776627779
-70.2933183318493,41.3022266840456
-68.0560734058942,44.9525647535004
-67.88072581919,45.1801743873518
-70.840706105872,44.451256876846
-70.7334830510902,43.0110216659419
-67.7589515489061,44.6545351968302
-67.3104554388114,44.9152052652649
-69.1857833583793,44.0985037151369
-71.4332921589702,41.3629334903681
-68.7175516938652,44.580285512681
-70.9515692614568,44.5882023541372
-71.0803416560478,44.1476921749397
-72.4835993249259,42.3333336762893
-70.5719519569199,44.107926559637
-70.0155735738688,45.6571584051402
-70.6305736438928,43.6554343313517
-70.3282445890953,41.2955757167532
-69.7654443670334,45.8508050507731
-67.8806028694529,45.1107290607244
-73.1218937486806,41.6806450479466
-72.30854918789,41.5285815888103
-67.1449611140341,45.172249897783
-69.3721542293819,45.6277775031354
-67.5681009584071,45.2222193213499
-72.0180694444422,41.5232802716311
-70.9505223349167,41.7673011908057
-73.0058691991039,41.9251786047357
-70.1466572407372,45.6242380557169
-68.1521912888854,44.4920179264156
-71.45590411585,41.3734431288268
-73.7557057388312,42.1676251159915
-71.6273411730399,42.0786144053321
-71.0145971240429,44.6954761379725
-72.0008406072877,42.0360054406181
-72.3093810213791,41.8562229040207
-69.998641925036,45.1917070136417
-72.2071746963657,42.3463119635265
-68.6182243734144,45.0055619733864
-67.9922995142624,44.1004064709463
-70.0982942436749,41.2214841669505
-70.5625657731584,43.8979943277845
-69.5200875569481,45.423294663048
-72.7978741328066,41.4988252152239
-70.4619595851945,43.3783486902198
-68.6622499273734,44.1418206444834
-72.4544093006344,41.6197222756302
-70.3366914626429,43.0289505200395
-70.2140188843289,43.267606775483
-67.5954639660328,44.5628068119113
-69.7916212510698,44.247597278463
-72.8073807015382,42.1212998227295
-72.0493286010309,41.0860962878977
-72.6677737619067,41.9853847164153
-69.5290315229284,44.477935586443
-68.4030936837014,44.4558784595958
-67.9643357521643,44.6181169473985
-70.2671209816213,41.4903584371956
-68.6117414004218,43.9112256569219
-69.8502120959074,43.5173854180843
-68.6761555309523,45.1724169481911
-70.7434625661092,41.57184428976
-73.4144937834114,41.4575576836551
-73.5196349713408,41.6186430609228
-68.2185841193259,44.3965895974844
-69.9815953713936,41.5094402341656
-70.6882811975736,43.1365042466526
-70.8452452857584,40.8944167865299
-68.5772427563943,44.3654569857776
-72.6502869935987,41.5248953078092
-69.2819497998774,43.5147373732361
-68.18506131234,44.2028805139714
-69.8125108240391,45.1555714285123
-72.5555052081375,42.1570077842031
-72.0948110238282,41.0656437287901
-72.3381293668152,41.7564330146957
-70.5965888915221,41.5300810006152
-69.7096057590896,43.3424512354913
-70.7776138887359,43.0606619542024
-68.7093303055449,45.2357277100659
-69.9638816699013,45.7121235132943
-71.3545713407484,43.9496507432603
-69.7839195803233,44.6819566655561
-69.0939028130369,45.6453717878595
-72.1610815879284,42.1716318692285
-70.0037737901184,44.3834616997514
-68.3480182676398,47.0772888626797
-70.2273808417068,43.5243253594843
-67.9780164337907,44.8581894464744
-68.5700074154856,44.9166314713537
-70.9797071582503,41.6869195451664
-67.8774157243639,46.7194445279983
-69.9249124275331,43.7997566655045
-70.2895373961173,43.2662979392555
-71.2652107439469,44.5760854623421
-67.9142449916738,46.5579957403829
-69.7081294126312,45.0492046683189
-69.2105756529328,45.5766827306793
-70.721649532537,44.6513255104592
-70.6943534555913,40.9981080426208
-72.0113125234884,41.6182442857262
-69.6183410759961,43.9106841603691
-67.9882067304548,44.8776577583078
-73.149964334949,42.4171636476765
-73.1760394318228,41.8160833620282
-69.4075279248463,44.2700123666211
-71.5559018777661,41.989269915709
-68.6666551306477,44.1418796108479
-68.0815394030631,44.6546714736523
-69.8828418396495,40.8274261777091
-69.8429220426742,40.8425746008087
-70.6573341666399,44.5175874066922
-67.4815986986911,45.4857313934035
-71.8953086024303,41.5213940515532
-70.0933779862201,41.4522657451068
-71.3477126131528,44.0958941653398
-69.1416449984992,44.0595331517541
-71.3990538956109,43.6911858432055
-72.5939150196246,42.0706367307672
-68.7835032025697,44.1346368511937
-70.9903892619792,44.1929707471197
-69.9741546040085,44.5539621895751
-68.6184494430844,45.2808916518729
-71.2410539678221,43.3592539113683
-68.5025874932445,47.2060858006721
-73.351415594577,41.7224911864052
-72.8806888792415,42.1490001698746
-72.1448552824951,41.1899300452876
-68.4467903144047,46.6115091412545
-69.803560097138,41.0696590253387
-69.5090181636575,43.7950891267145
-70.2773869145638,40.9008299063522
-70.4551256676617,43.7020562618037
-71.5034333834435,41.4511344801204
-71.2749961823952,41.3856965534289
-68.2626199469624,44.4719845404656
-70.9219683420073,41.76166010671
-69.9333868804426,43.960384058699
-69.0747402908802,45.0648149796368
-68.0433303836158,46.6152081271944
-73.1838142909562,41.4145377447878
-70.7007536336835,41.4830629042171
-68.5929631664,44.4253089130475
-68.8677694740372,44.0494709510869
-72.0945505311542,42.2796095548704
-70.2933689324302,41.1481183210903
-68.8548834935923,43.9827464603581
-68.2186869275254,44.3956759107481
-70.8392450067913,43.1036304415859
-71.4150923675709,41.532535573214
-71.2655595181747,41.0532605602224
